Filing Date,Document Type,Filed By,Description
"March 26, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527970424""><span style=""color:blue""><u>MOTION</u></span></a>","Open Access Technology International, Inc. (OATI)","MOTION FOR PARTY STATUS OF OPEN ACCESS TECHNOLOGY INTERNATIONAL, INC. MFPS GRANTED via E-mail Ruling Issued by ALJ Manisha Lakhanpal and ALJ Hymes on April 2, 2024"
"March 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528451018""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Independent Evaluator Report 2022/2023 DIDF Partnership Pilot Report & Midstream Report filed by PG&E.
"March 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528882812""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Independent Evaluator Report 2022/2023 DIDF Partnership Pilot Report & Midstream Report filed by PG&E.
"March 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528846445""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,INDEPENDENT EVALUATOR ANNUAL PARTNERSHIP PILOT EVALUATION REPORT.
"March 25, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=528882815""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,Independent Evaluator Annual and Mid-Stream Partnership Pilot Report.
"March 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527510283""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Independent Evaluator Report Fall 2023 DIDF RFO Report.
"March 15, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527510587""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] Independent Evaluator Report Fall 2023 DIDF RFO Report.
"March 13, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=527056843""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/HYMES/CPUC",Administrative Law Judges Ruling seeking comment on Staff Proposal. Opening comments due no later than 21 days after the issuance of the ruling. Reply comments due no later than seven days after filing opening comments.
"February 02, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=524929680""><span style=""color:blue""><u>NOTICE</u></span></a>","Sonoma Clean Power Authority,Peninsula Clean Energy Authority,San Jose Clean Energy Authority,Silicon Valley Clean Energy Authority,Ava Community Energy Authority,San Diego Community Power",NOTICE OF SUBSTITUTION OF COUNSEL
"January 18, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=523721661""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,MOTION TO AUTHORIZE CERTAIN DISTRIBUTION PLANNING TOOL COSTS AND INTEGRATION CAPACITY ANALYSIS COSTS TO BE RECORDED TO THE DISTRIBUTION RESOURCE PLAN TOOLS MEMORANDUM ACCOUNT (DRPTMA)
"January 17, 2024","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=524040444""><span style=""color:blue""><u>NOTICE</u></span></a>",Ava Community Energy Authority,NOTICE OF PARTY NAME CHANGE FROM EAST BAY COMMUNITY ENERGY AUTHORITY TO AVA COMMUNITY ENERGY AUTHORITY
"December 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521328995""><span style=""color:blue""><u>MOTION</u></span></a>","OHMCONNECT, INC.","MOTION FOR PARTY STATUS. MFPS DENIED without prejudice via E-mail Ruling Issued on September 27, 2024 by ALJ Kelly Hymes."
"December 01, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521269802""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] LINE SECTION AND PLANNED INVESTMENTS DATA FOR THE 2023 GRID NEEDS ASSESSMENT AND 2023 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT.
"December 01, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521258185""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] LINE SECTION AND PLANNED INVESTMENTS DATA FOR THE 2023 GRID NEEDS ASSESSMENT AND 2023 DISTRIBUTION DEFERRAL OPPORTUNITY REPORT.
"December 01, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521261288""><span style=""color:blue""><u>MOTION</u></span></a>",Pacific Gas and Electric Company,Motion for Leave to File Late the Line Section and Planned Investments Data for the 2023 Grid Needs Assessment and 2023 Distribution Deferral Opportunity Report.
"November 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520913188""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,INDEPENDENT PROFESSIONAL ENGINEER DISTRIBUTION PLANNING ADVISORY GROUP REPORT
"November 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=522814421""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,(PUBLIC VERSION) Independent Professional Engineer Distribution Planning Advisory Group Report.
"November 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=523043591""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,(PUBLIC VERSION) Independent Professional Engineer Distribution Planning Advisory Group Report.
"November 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520913486""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,SUBMISSION OF 2023 INDEPENDENT PROFESSIONAL ENGINEER DISTRIBUTION PLANNING ADVISORY GROUP REPORT
"November 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521000863""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,LAW AND MOTION MOTION FOR LEAVE TO FILE UNDER SEAL THE CONFIDENTIAL INDEPENDENT PROFESSIONAL ENGINEER PG&E 2023 DPAG REPORT. Portions redacted.
"November 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=521088969""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,[PUBLIC VERSION] INDEPENDENT PROFESSIONAL ENGINEER PG&E 2023 DPAG
"November 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520758732""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,REPLY COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"November 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520769036""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS OF SMALL BUSINESS UTILITY ADVOCATES ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDYAND REPORT
"November 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520762463""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,REPLY OF THE PUBLIC ADVOCATES OFFICE TO COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SOLICITING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"November 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520758741""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,REPLY COMMENTS ON CAL ADVOCATE'S DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY
"November 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520762471""><span style=""color:blue""><u>COMMENTS</u></span></a>",GRID Alternatives,REPLY COMMENTS OF GRID ALTERNATIVES ON THE PUBLIC ADVOCATES OFFICE DISTRIBUTION GRID ELECTRIFICATION MODEL AND STUDY
"November 01, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520650663""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,LAW AND MOTION MOTION TO ACCEPT SECOND AMENDED 2023 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT. Portions redacted.
"November 01, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520705202""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,[PUBLIC VERSION] SECOND AMENDED 2023 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT
"October 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520651167""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,OPENING COMMENTS ON THE PUBLIC ADVOCATES OFFICE DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"October 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520705982""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,OPENING COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SOLICITING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION REPORT
"October 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520649649""><span style=""color:blue""><u>COMMENTS</u></span></a>",Sierra Club,OPENING COMMENTS ON THE PUBLIC ADVOCATES OFFICE DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"October 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520649638""><span style=""color:blue""><u>COMMENTS</u></span></a>","City of Long Beach, CA, a Municipal Corp, Acting by & Through its Brd of Harbor Cmmrs",OPENING COMMENTS IN RESPONSE TO ADMINISTRATIVE LAW JUDGES RULING SOLICITING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"October 31, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520650628""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,OPENING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT 
"October 30, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520650609""><span style=""color:blue""><u>COMMENTS</u></span></a>",Local Government Sustainable Energy Coalition,OPENING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT
"October 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520563683""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/LAKHANPAL/CPUC,ALJ/HYMES/CPUC","ADMINISTRATIVE LAW JUDGESS RULING SOLICITING COMMENTS ON CAL ADVOCATES DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT. Parties may file comments on the DGEM Study and Report no later than October 31, 2023. Reply comments may be filed no later than November 7, 2023."
"October 10, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520533317""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC",EMAIL RULING GRANTING RURAL COUNTY REPRESENTATIVES OF CALIFORNIA MOTION FOR PARTY STATUS
"October 03, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520642106""><span style=""color:blue""><u>NOTICE</u></span></a>",Yurok Tribe,"NOTICE OF SUBSTITUTION OF COUNSEL. The Yurok Tribe was previously represented by Kori Cordero. Effective October 3, 2023, the Yurok Tribe is represented by Alexander Mesher and Alexandra Mojado."
"September 29, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520613169""><span style=""color:blue""><u>COMMENTS</u></span></a>",Local Government Sustainable Energy Coalition,REPLY COMMENTS TO RESPONSES TO AMENDED SCOPING MEMO APPENDIX A 
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520497184""><span style=""color:blue""><u>COMMENTS</u></span></a>",Protect Our Communities Foundation,REPLY COMMENTS TO INVESTOR-OWNED UTILITY RESPONSES TO QUESTIONS IN APPENDIX A OF THE AMENDED SCOPING MEMO
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520497000""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,REPLY COMMENTS IN RESPONSE TO INVESTOR-OWNED UTILITIES RESPONSES TO AMENDED SCOPING MEMO APPENDIX A
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520564227""><span style=""color:blue""><u>COMMENTS</u></span></a>",Rural County Representatives of California,REPLY COMMENTS TO ASSIGNED COMMISSIONER'S AMENDED SCOPING MEMO AND RULING APPENDIX A
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520517123""><span style=""color:blue""><u>NOTICE</u></span></a>",Utility Consumers' Action Network,of intent to claim intervenor compensation
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520495859""><span style=""color:blue""><u>COMMENTS</u></span></a>","East Bay Community Energy Authority,San Diego Community Power,Silicon Valley Clean Energy Authority,San Jose Clean Energy,Sonoma Clean Power Authority,Peninsula Clean Energy Authority",REPLY COMMENTS REPLYING TO INVESTOR-OWNED UTILITIES RESPONSES
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520515904""><span style=""color:blue""><u>NOTICE</u></span></a>",The Protect Our Communities Foundation,Amended; of intent to claim intervenor compensation
"September 28, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520502099""><span style=""color:blue""><u>NOTICE</u></span></a>",Sierra Club,Amended; of intent to claim intervenor compensation
"September 26, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520484388""><span style=""color:blue""><u>MOTION</u></span></a>",Rural County Representatives of California,MOTION FOR PARTY STATUS OF RURAL COUNTY REPRESENTATIVES OF CALIFORNIA. MFPS GRANTED via E-mail Ruling Issued by ALJ Kelly Hymes and ALJ Manisha Lakhanpal.
"September 25, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520482367""><span style=""color:blue""><u>COMMENTS</u></span></a>","Southern California Edison Company,PACIFIC GAS AND ELECTRIC COMPANY",SOUTHERN CALIFORNIA EDISON COMPANY (U 338-E) AND PACIFIC GAS AND ELECTRIC COMPANYS (U 39 E) JOINT COMMENTS ON THE MOTION OF THE PUBLIC ADVOCATES OFFICE TO ADMIT ITS DISTRIBUTION GRID ELECTRIFICATION MODEL STUDY AND REPORT INTO THE RECORD
"September 21, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520481469""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/LAKHANPAL/HYMES/CPUC,EMAIL RULING GRANTING SOUTHERN CALIFORNIA EDISON'S PENDING MOTIONS
"September 21, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520482343""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC","EMAIL RULING GRANTING PARTY STATUS TO EAST BAY COMMUNITY ENERGY AUTHORITY AND MAINSPRING ENERGY, INC."
"September 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520114406""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Edison Company,"MOTION FOR LEAVE TO LATE-FILE SUPPLEMENTAL RESPONSES AND COMMENTS TO ASSIGNED COMMISSIONERS AMENDED SCOPING MEMO AND RULING, APPENDIX A"
"September 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520418936""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS TO UTILITY RESPONSES TO AMENDED SCOPING MEMO APPENDIX A
"September 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520433778""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,Known Load Metrics and Narrative.
"September 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520107318""><span style=""color:blue""><u>MOTION</u></span></a>",Southern California Edison Company,Motion to Accept Amended Narrative and Joint Prioritization Workbook associated with 2023 Grid Needs Assessment and Distribution Deferral Opportunity Report.
"September 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520469504""><span style=""color:blue""><u>NOTICE</u></span></a>",Small Business Utility Advocates,of intent to claim intervenor compensation
"September 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520476532""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"SUPPLEMENTAL RESPONSES AND COMMENTS TO ASSIGNED COMMISSIONERS AMENDED SCOPING MEMO AND RULING, APPENDIX A. ALJ Manisha Lakhanpal granted the late acceptance of this filing via E-mail Ruling issued on September 21, 2023"
"September 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520470520""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Response to Amended Scoping Memo Appendix A by Pacific Gas and Electric Company. 
"September 13, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520418893""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,RESPONSE TO AMENDED SCOPING MEMO AND RULING
"September 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520423681""><span style=""color:blue""><u>MOTION</u></span></a>",CAL ADVOCATES/MILEY/CPUC,Motion of the Public Advocates Office to admit its Distribution Grid Electrification Model Study and Report into the record.  
"September 08, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=520107237""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,Independent Professional Engineer Preliminary Data Adequacy Report.
"September 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519776217""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,"Submission of IPE Preliminary Data Adequacy Report pursuant to Ruling dated May 19, 2023."
"September 06, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519776951""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/LAKHANPAL/CPUC","ADMINISTRATIVE LAW JUDGES RULING REJECTING 350 BAY AREAS NOTICE OF INTENT TO CLAIM INTERVENOR COMPENSATION. 350 Bay Area has not demonstrated eligibility to claim intervenor compensation, as set forth. This ruling does not preclude 350 Bay Area from participating in this proceeding."
"September 05, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519776514""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,Independent Professional Engineer Preliminary Data Adequacy Report.
"August 21, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=518448391""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,IMPLEMENTATION TIMELINES FOR DISTRIBUTION RESOURCES PLANNING TOOLS
"August 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519119882""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,(Public Version) Confidential DER Payments Report of Southern California Edison Company.
"August 17, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=519135252""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,Motion of Southern California Edison Company for leave to file its Confidential DER Payments Report under seal.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517616028""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Southern California Edison Company,(PUBLIC VERSION) 2023 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517610166""><span style=""color:blue""><u>REPORT</u></span></a>",Southern California Edison Company,(PUBLIC VERSION) 2023 GRID NEEDS ASSESSMENT AND DISTRIBUTION DEFERRAL OPPORTUNITY REPORT.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517613904""><span style=""color:blue""><u>REPORT</u></span></a>",San Diego Gas & Electric Company,(PUBLIC VERSION) 2023 Grid Needs Assessment & Distribution Deferral Opportunity Report.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=518936277""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",Pacific Gas and Electric Company,(PUBLIC VERSION) 2023 Grid Needs Assessment and 2023 Distribution Deferral Opportunity Report.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=518998759""><span style=""color:blue""><u>REPORT</u></span></a>",Pacific Gas and Electric Company,(PUBLIC VERSION) 2023 Grid Needs Assessment and 2023 Distribution Deferral Opportunity Report.
"August 15, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517617228""><span style=""color:blue""><u>LAW & MOTION</u></span></a>",San Diego Gas & Electric Company,(PUBLIC VERSION) 2023 Grid Needs Assessment & Distribution Deferral Opportunity Report.
"August 14, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=517829576""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/LAKHANPAL/CPUC,E-Mail Ruling re Amended Scoping Memo Appendix A and due dates to file comments and replies on questions.
"August 11, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516786462""><span style=""color:blue""><u>SCOPING RULING</u></span></a>",CMMR/HOUCK/ CPUC,"Assigned Commissioners Amended Scoping Memo and Ruling. The scope of this proceeding is amended as set forth and adopted. The schedule of this proceeding is revised as set forth and adopted. Except as expressly set forth in this Assigned Commissioners Amended Scoping Memo, the terms of the previously issued scoping memo and rulings remain unchanged. Within 20 days of the issuance of this ruling, Pacific Gas and Electric Company, Southern California Edison Company, and San Diego Gas and Electric Company shall file and serve comments on questions in Appendix A. Reply comments to investor-owned utility responses are due by parties within tendays of the last day for filing comments."
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516246845""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,"REPLY COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516356227""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/M.Miley/CPUC,"REPLY OF THE PUBLIC ADVOCATES OFFICE TO COMMENTS ON ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516162687""><span style=""color:blue""><u>COMMENTS</u></span></a>",San José Clean Energy Authority,REPLY COMMENTS RESPONDING TO COMMENTS AND QUESTION ON THE ELECTRIFICATION IMPACTS STUDY PART 1
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516356226""><span style=""color:blue""><u>COMMENTS</u></span></a>",Clean Coalition,"CLEAN COALITION REPLY COMMENTS IN RESPONSE TO ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516356231""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,GREEN POWER INSTITUTE REPLY COMMENTS ON ELECTRIFICATION IMPACTS STUDY
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516356230""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,"REPLY COMMENTS OF THE UTILITY CONSUMERS ACTION NETWORK (UCAN) ON ADMINISTRATIVE LAW JUDGES RULING SETTING A WORKSHOP, ADMITTING INTO THE RECORD PART 1 OF THE ELECTRIFICATION IMPACTS STUDY AND RESEARCH PLAN, AND SEEKING COMMENTS"
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516269864""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,REPLY COMMENTS TO ADMINISTRATIVE LAW JUDGES RULING DIRECTING RESPONSES TO QUESTIONS ON TRACK 1 PHASE 1
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516069289""><span style=""color:blue""><u>COMMENTS</u></span></a>","350 BAY AREA,Center for Biological Diversity,The Climate Center","CENTER FOR BIOLOGICAL DIVERSITY,350 BAY AREA, ANDTHE CLIMATE CENTERREPLY COMMENTS ON ELECTRIFICATION IMPACTS STUDY"
"August 07, 2023","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=516162689""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,REPLY COMMENTS ON THE ELECTRIFICATION IMPACTS STUDY PART 1AND RULING 
