Filing Date,Document Type,Filed By,Description
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334603017""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,REPLY COMMENTS ON THE DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335526264""><span style=""color:blue""><u>COMMENTS</u></span></a>",Silicon Valley Leadership Group,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGE’S RULING ADDING STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK TO THE RECORD AND INVITING PARTY COMMENTS.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=338729251""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,Enel X North America, Inc.,EVBox Inc.",JOINT REPLY COMMENTS ON THE ENERGY DIVISION STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335710508""><span style=""color:blue""><u>COMMENTS</u></span></a>",Center for Sustainable Energy,"Reply Comments regarding the Draft Transportation Electrification Framework Sections 2, 3.1, 3.2, 3.3, 4 & 5."
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335511357""><span style=""color:blue""><u>COMMENTS</u></span></a>",Plug In America,REPLY COMMENTS OF PLUG IN AMERICA ON THE ENERGY DIVISIONSTAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATIONFRAMEWORK
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334602992""><span style=""color:blue""><u>MOTION</u></span></a>",City of San Jose,Motion for Party Status of City of San Jose
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335498423""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC",Initial Reply Comments on Transportation Electrification Framework Staff Proposal.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335526295""><span style=""color:blue""><u>COMMENTS</u></span></a>",Peninsula Clean Energy,"Reply Comments on Sections 2, 3.1, 3.2, 3.3, 4 & 5 of the Draft Transportation Electrification Framework."
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335511360""><span style=""color:blue""><u>COMMENTS</u></span></a>",Plug In America,Reply Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411284""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla,Reply Comments on ALJ Ruling Adding Staff Proposal for a Draft Transportation Electrification Framework to the Record and Inviting Party Comments.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335406143""><span style=""color:blue""><u>COMMENTS</u></span></a>",Greenlots,"Reply Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5.)"
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335406137""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.","Reply Comments on Draft Transportation Electrification Framework Pertaining to Investor-Owned Utility Transportation Electrification Plan Development, Roles and Near-Term Investment Priorities. "
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334603016""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,REPLY COMMENTS ON TRANSPORTATION ELECTRIFICATION FRAMEWORK STAFF PROPOSAL.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335511330""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,REPLY COMMENTS ON ADMINISTRATIVE LAW JUDGE’S RULING ADDING STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORKTO THE RECORD AND INVITING PARTY COMMENTS.
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335498387""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"REPLY COMMENTS ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK OVERVIEW, INVESTOR-OWNED UTILITY TRANSPORTATION ELECTRIFICATION PLAN DEVELOPMENT, IOU ROLES, AND NEAR-TERMINVESTMENT PRIORITIES (SECTIONS 2, 3.1, 3.2, 3.3, 4, AND 5)."
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335406134""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,"REPLY COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON THE TRANSPORTATION ELECTRIFICATION FRAMEWORK (SECTIONS 2, 3.1, 3.2, 3.3, 4, AND 5)"
"April 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335526289""><span style=""color:blue""><u>COMMENTS</u></span></a>","National Diversity Coalition,National Asian American Coalition","REPLY COMMENTS OF THE NATIONAL DIVERSITY COALITION ON SECTIONS 2, 3.1, 3.2, 3.3, 4, AND 5 OF THE ENERGY DIVISION’S DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK"
"April 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334554821""><span style=""color:blue""><u>MOTION</u></span></a>",Redwood Coast Energy Authority,Motion for Party Status of Redwood Coast Energy Authority
"April 23, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334592305""><span style=""color:blue""><u>MOTION</u></span></a>",City and County of San Francisco,Motion for Party Status of City and County of San Francisco
"April 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411184""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Ecology Action
"April 21, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877303""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-Mail Ruling granting motion for party status of EVBox North America Inc
"April 20, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877224""><span style=""color:blue""><u>MOTION</u></span></a>",EVBox North America Inc.,Motion for Party Status of EVBox North America Inc.
"April 15, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877773""><span style=""color:blue""><u>MOTION</u></span></a>",Ecology Action,Motion for Party Status of Ecology Action
"April 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=332181719""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Request to Extend Workshop Date for Strawman for Plug-In Electric Vehicle Submetering Protocol
"April 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=330687603""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Plug In America
"April 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=330684046""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Local Government Sustainable Energy Coalition
"April 02, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=331349466""><span style=""color:blue""><u>MOTION</u></span></a>",Plug In America,Motion for Party Status of Plug In America
"April 01, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333160837""><span style=""color:blue""><u>COMPLIANCE  FILING</u></span></a>",SAN DIEGO GAS & ELECTRIC COMPANY,"Compliance Filing of U 902 E, U 338 E, and U93 E pursuant to Ordering Paragraph 2 of Decision 16-06-011. dvb 04/15/2020 "
"March 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=331082154""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Center for Sustainable Energy
"March 30, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=331080322""><span style=""color:blue""><u>MOTION</u></span></a>",Local Government Sustainable Energy Coalition,Motion for Party Status of Local Government Sustainable Energy Coalition
"March 27, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=330052063""><span style=""color:blue""><u>MOTION</u></span></a>",Center for Sustainable Energy,Motion for Party Status of the Center for Sustainable Energy
"March 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=332038977""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"E-mail Ruling Denying Joint Motion to Stay Proceeding and Resetting Procedural Schedule [Opening Comments on Section 11.3 of the draft transportation electrification framework are now due on May 11, 2020. The page limit on reply comments outlined in the February 3, 2020 ruling (10 pages) is suspended for reply comments now due on April 27, 2020. Parties may submit reply comments up to 25 pages in length for the round of reply comments due on April 27, 2020]"
"March 16, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329437884""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,E-mail Ruling Granting Motion for Party Status by the Sacramento Municipal Utility District
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329233827""><span style=""color:blue""><u>MOTION</u></span></a>",Sacramento Municipal Utility District,Motion for Party Status of Sacramento Municipal Utility District
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411203""><span style=""color:blue""><u>RESPONSE</u></span></a>",Connect California LLC,Response to Joint Motion to Stay the Draft Transportation Electrification Framework to Revise The Procedural Schedule and Provide for Alternative Proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335498409""><span style=""color:blue""><u>RESPONSE</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,Response to The Joint Motion To Stay The Draft Transportation Electrification Framework To Revise The Procedural Schedule And Provide For Alternative Proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335526292""><span style=""color:blue""><u>RESPONSE</u></span></a>",Sacramento Municipal Utility District,Response to Joint Motion to Stay the Draft Transportation Electrification Framework to Revise The Procedural Schedule and Provide for Alternative Proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335498414""><span style=""color:blue""><u>RESPONSE</u></span></a>","Cal Advocates,Utility Consumers' Action Network,The Utility Reform Network",Joint Response to Joint Motion to Stay the Draft Transportation Electrification Framework to Revise TheProcedural Schedule and Provide for Alternative Proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335511353""><span style=""color:blue""><u>RESPONSE</u></span></a>","Green Power Institute,Community Environmental Council",Response To Joint Motion to Stay.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411193""><span style=""color:blue""><u>RESPONSE</u></span></a>",Peninsula Clean Energy,Response in support of the Joint Motion to Stay the Draft Transportation Electrification Framework torevise the procedural schedule and provide for alternative proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411217""><span style=""color:blue""><u>RESPONSE</u></span></a>",City of Long Beach,Response to Joint Motion to Stay the Draft Transportation Electrification Framework to Revise The Procedural Schedule and Provide for Alternative Proposals.
"March 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335406128""><span style=""color:blue""><u>RESPONSE</u></span></a>",Bear Valley Electric Service,Response in support of the Joint Motion to Stay the Draft Transportation Electrification Framework torevise the procedural schedule and provide for alternative proposals.
"March 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216596""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"E-mail Ruling Granting Motion for Party Status of Electrify America, LLC "
"March 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691102""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Connect California LLC 
"March 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329437882""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"E-mail Ruling Shortening Response Time to Joint Motion to Stay [Responses to the Joint Motion shall be filed and served no later than close of business on March 13, 2020]"
"March 09, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691103""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of the California Independent System Operator Corporation 
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328852592""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,"Opening Comments of Pacific Gas and Electric Company to the Ruling issued February 14, 2020, on the Draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5). "
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329656623""><span style=""color:blue""><u>COMMENTS</u></span></a>","Greenlots,Siemens eMobility",Joint Opening Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329437896""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.",Opening Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329148310""><span style=""color:blue""><u>COMMENTS</u></span></a>",Small Business Utility Advocates,Opening comments on the draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216106""><span style=""color:blue""><u>COMMENTS</u></span></a>",Energy Producers and Users Coalition,Comments on Staff Proposal.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328691081""><span style=""color:blue""><u>COMMENTS</u></span></a>",LIBERTY UTILITIES (CALPECO ELECTRIC) LLC,"Opening comments of Liberty Utilities (CalPeco Electric) LLC to the Ruling issued February 14, 2020, on the Draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5). "
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333877833""><span style=""color:blue""><u>COMMENTS</u></span></a>","Natural Resources Defense Council,The Coalition of California Utility Employees,Siemens,Greenlots,Enel X North America, Inc.,EVBox Inc.","OPENING COMMENTS OF THE NATURAL RESOURCES DEFENSE COUNCIL, THE COALITION OF CALIFORNIA UTILITY EMPLOYEES, SIEMENS, GREENLOTS,ENEL X NORTH AMERICA INC., AND EVBOX INC. ON THE ENERGY DIVISION STAFF PROPOSAL FOR A DRAFT TRANSPORTATION ELECTRIFICATION FRAMEWORK"
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329484361""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.",Opening Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328765798""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,"Opening comments of Public Advocates Office on Sections 2, 3.1, 3.2, 3.3, 4, and 5 of the Draft Transportation Electrification Framework."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329437895""><span style=""color:blue""><u>COMMENTS</u></span></a>",EVgo Services LLC,Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216105""><span style=""color:blue""><u>COMMENTS</u></span></a>","Green Power Institute,Community Environmental Council","Opening comments on Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5)."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143345""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Independent System Operator,Opening comments on the draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328699391""><span style=""color:blue""><u>COMMENTS</u></span></a>",Environmental Defense Fund,"Comments of Environmental Defense Fund to the Ruling issued February 14, 2020, on the Proposed Transportation Electrification Framework. "
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328699389""><span style=""color:blue""><u>COMMENTS</u></span></a>",PacifiCorp,"Opening comments of PacifiCorp, d/b/a Pacific Power to the Staff Proposal for a Draft Transportation Electrification Framework."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328686393""><span style=""color:blue""><u>MOTION</u></span></a>","ELECTRIFY AMERICA, LLC","Motion for Party Status of Electrify America, LLC"
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216657""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Transit Association,"Opening comments on draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5)."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328852658""><span style=""color:blue""><u>COMMENTS</u></span></a>",Envoy Technologies Inc.,"Opening comments on the Transportation Electrification Framework Overview, Investor-Owned Utility Transportation Electrification Plan Development, IOU Roles, and Near-Term Investment Priorities."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328699390""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,"Comments of California Energy Storage Alliance to the Ruling issued February 3, 2020, on the Draft Transportation Electrification Framework."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335411190""><span style=""color:blue""><u>COMMENTS</u></span></a>",Advanced Energy Economy,Comments on ALJ Ruling Adding Staff Proposal for a Draft Transportation Electrification Framework to the Record and Inviting Party Cmments.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329441197""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Opening Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143380""><span style=""color:blue""><u>COMMENTS</u></span></a>","ELECTRIFY AMERICA, LLC",Comments on Transportation Electrification Framework Staff Proposal.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143348""><span style=""color:blue""><u>COMMENTS</u></span></a>",City of Long Beach,"Opening comments on Sections 2, 3.1, 3.2, 3.3, 4 and 5 of Draft Transportation Electrification Framework."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328852585""><span style=""color:blue""><u>MOTION</u></span></a>",California Independent System Operator Corporation,Motion for Party Status of California Independent System Operator Corporation
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329232459""><span style=""color:blue""><u>COMMENTS</u></span></a>",Connect California LLC,Opening comments on the draft Transportation Electrification Framework and Near-Term Investment Priorities. 
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143375""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Association of Governments,Opening comments on the draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143343""><span style=""color:blue""><u>COMMENTS</u></span></a>",BNSF Railway,"Opening comments on the Transportation Electrification Framework Overview (TEF Overview), Investor-Owned Utility (IOU) Transportation Electrification Plan Development, IOU Roles, and Near-Term Investment Priorities (Sections 2, 3.1, 3.2, 3.3, 4 and 5)."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328717844""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla,"Opening comments of Tesla, Inc. to the Ruling issued February 3, 2020, on the Draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4, and 5.)"
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328765797""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,"Comments and responses of Southern California Edison Company to the Ruling issued February 3, 2020, on the Draft Transportation Electrification Framework."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328692746""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,"Opening comments of Vehicle-Grid Integration Council on certain sections of the draft Transportation Electrification Framework, pursuant to ALJ Doherty’s Ruling dated February 14, 2020."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=336533455""><span style=""color:blue""><u>COMMENTS</u></span></a>","Alliance for Automotive Innovation,Ford Motor Company,General Motors, LLC,Hyundai Motor Company,Kia Motors Corporation",Opening Comments on the Energy Division Staff Proposal for a Draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328860758""><span style=""color:blue""><u>COMMENTS</u></span></a>","EAST YARD COMMUNITIES FOR ENVIRONMENTAL JUSTICE,CENTER FOR COMMUNITY ACTION AND ENVIRONMENTAL JUSTICE,Sierra Club,Union of Concerned Scientists,Center for Biological Diversity",Joint opening comments on draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329143378""><span style=""color:blue""><u>COMMENTS</u></span></a>",CALIFORNIA LARGE ENERGY CONSUMERS ASSOCIATION,"Opening comments on the draft Transportation Electrification Framework Overview, Investor Owned Utility Transportation Electrification Plan Development, Roles and Near-Term Investment Priorities."
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=335529589""><span style=""color:blue""><u>COMMENTS</u></span></a>",Alliance for Transportation Electrification,Comments on the Draft Transportation Electrification Framework.
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329446103""><span style=""color:blue""><u>COMMENTS</u></span></a>",Utility Consumers' Action Network,Comments on Administrative Law Judge’s Ruling
"March 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328765800""><span style=""color:blue""><u>COMMENTS</u></span></a>",San Diego Gas & Electric Company,"Comments of San Diego Gas & Electric Company to the Ruling issued February 14, 2020, on the Draft Transportation Electrification Framework (Sections 2, 3.1, 3.2, 3.3, 4 and 5). "
"March 04, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333460888""><span style=""color:blue""><u>NOTICE</u></span></a>",Alliance for Automotive Innovation,Notice of Name Change
"March 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328472481""><span style=""color:blue""><u>MOTION</u></span></a>",Connect California LLC,Motion for Party Status of Connect California LLC  
"February 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328209868""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Center for Biological Diversity
"February 26, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327750411""><span style=""color:blue""><u>MOTION</u></span></a>",Center for Biological Diversity,Motion for Party Status of Center for Biological Diversity
"February 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329656613""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Reply Comments on Administrative Law Judge’s Ruling
"February 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=333156281""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Administrative Law Judge Ruling
"February 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329482644""><span style=""color:blue""><u>COMMENTS</u></span></a>",Pacific Gas and Electric Company,Reply Comments on Administrative Law Judge’s Ruling
"February 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216655""><span style=""color:blue""><u>REPLY</u></span></a>",San Diego Gas & Electric Company,Reply to Responses to Administrative Law Judge’s Ruling
"February 24, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329649693""><span style=""color:blue""><u>COMMENTS</u></span></a>","ChargePoint, Inc.,Enel X North America, Inc.",Reply Comments on Administrative Law Judge’s Ruling
"February 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327208076""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of East Bay Community Energy  
"February 14, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327198465""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"E-mail Ruling Setting Updated Schedule for Party Comment on the Draft Transportation Electrification Framework [The schedule adopted in this email ruling superseded the schedule adopted in the February 10, 2020 ruling. Please note that the deadline for opening comments on Sections 2, 3.1, 3.2, 3.3, 4, and has been extended in response to party feedback, as has the date for the workshop on those Sections. The date for reply comments on Sections 2, 3.1, 3.2, 3.3, 4, and 5 remains March 26, 2020]  "
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329232463""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,Comments on Administrative Law Judge’s Ruling
